Company Name	Symbol
Aditya Birla Sun Life Medium Term Plan - Retail - Qrtly Dividend Plan	MF:111814
Aditya Birla Sun Life Medium Term Plan - Institutional - Qrtly Dividend Plan	MF:111815
Aditya Birla Sun Life Medium Term Plan - Institutional - Half Yearly Dividend Plan	MF:111816
Reliance Fixed Horizon Fund - XII - Series 3 - Retail Plan-Growth Option	MF:111822
Reliance Fixed Horizon Fund - XII - Series 3 - Retail Plan-Dividend Option	MF:111823
Reliance Fixed Horizon Fund - XII - Series 3 - Institutional Plan-Growth Option	MF:111824
Reliance Fixed Horizon Fund - XII - Series 3 - Institutional Plan-Dividend Option	MF:111825
Reliance Fixed Horizon Fund - XII - Series 3 - Super Institutional Plan-Growth Option	MF:111826
Reliance Fixed Horizon Fund - XII - Series 3 - Super Institutional Plan-Dividend Option	MF:111827
SBI Debt Fund Series-13 Months-9(13/03/2009)-Institutional Growth	MF:111828
SBI Debt Fund Series-13 Months-9(13/03/2009)-Institutional Dividend	MF:111829
SBI Debt Fund Series-13 Months-9(13/03/2009)-Retail Growth	MF:111830
SBI Debt Fund Series-13 Months-9(13/03/2009)-Retail Dividend	MF:111831
Shariah BeES	MF:111832
Reliance Fixed Horizon Fund - XII - Series  4 - Retail Plan-Growth Option	MF:111833
Reliance Fixed Horizon Fund - XII - Series  4 - Institutional Plan-Dividend Option	MF:111834
Reliance Fixed Horizon Fund - XII - Series  4 - Super Institutional Plan-Growth Option	MF:111835
Reliance Fixed Horizon Fund - XII - Series  4 - Super Institutional Plan-Dividend Option	MF:111836
Reliance Fixed Horizon Fund - XII - Series  4 - Retail Plan-Dividend Option	MF:111837
Reliance Fixed Horizon Fund - XII - Series  4 - Institutional Plan-Growth Option	MF:111838
HDFC FMP 367D March 2009 (1) - RETAIL PLAN GROWTH OPTION	MF:111839
HDFC FMP 367D March 2009 (1) - RETAIL PLAN DIVIDEND OPTION	MF:111840
HDFC FMP 367D March 2009 (1) - WHOLESALE PLAN GROWTH OPTION	MF:111842
Principal Pnb Fixed Maturity Plan 385 Days - Series XI - Regular Plan - Dividend	MF:111843
Principal Pnb Fixed Maturity Plan 385 Days - Series XI - Regular Plan - Growth	MF:111844
Principal Pnb Fixed Maturity Plan 385 Days - Series XI - Institutional Plan - Growth	MF:111845
Principal Pnb Fixed Maturity Plan 385 Days - Series XI - Institutional Plan - Dividend	MF:111846
ING Gilt Fund Provident Fund - Dynamic Plan-Cyclical Series Option 2009	MF:111847
Aditya Birla Sun Life Dynamic Bond Fund-Discipline Advantage Plan-Growth	MF:111848
Religare Yearly FMP - Series I - Plan A (375 Days)- Regular Dividend	MF:111849
Religare Yearly FMP - Series I - Plan A (375 Days)- Regular Growth	MF:111850
Religare Yearly FMP - Series I - Plan A (375 Days)- Institutional Dividend	MF:111851
Religare Yearly FMP - Series I - Plan A (375 Days)- Inst. Growth	MF:111852
FORTIS FIXED TERM PLAN - SERIES 14 C - Regular Plan - Growth Option	MF:111853
FORTIS  FIXED TERM PLAN - SERIES 14 C - Regular Plan - Calendar Yearly Dividend Option	MF:111854
FORTIS FIXED TERM PLAN - SERIES 14 C - Regular Plan - Dividend on Maturity Option	MF:111855
FORTIS  FIXED TERM PLAN - SERIES 14 C - Institutional Plan - Growth Option	MF:111856
FORTIS FIXED TERM PLAN - SERIES 14 C - Institutional Plan - Calendar Quarterly Dividend Option	MF:111857
FORTIS FIXED TERM PLAN - SERIES 14 C - Institutional Plan - Dividend on Maturity Option	MF:111858
FORTIS FIXED TERM PLAN - SERIES 14 C - Regular Plan - Calendar Quarterly Dividend Option	MF:111859
FORTIS FIXED TERM PLAN - SERIES 14 C - Institutional Plan - Calendar Yearly Dividend Option	MF:111860
IDFC Premier Equity Fund-Plan B - Dividend	MF:111861
IDFC Premier Equity Fund_Plan B - Growth	MF:111862
IDFC Core Equity Fund-Plan B- Growth	MF:111863
IDFC Core Equity Fund-Plan B- Dividend	MF:111864
IDFC Imperial Equity Fund-Plan B - Growth	MF:111865
IDFC Imperial Equity Fund-Plan B - Dividend	MF:111866
IDFC Strategic Sector (50-50) Equity Fund-Plan B - GROWTH	MF:111867
IDFC Strategic Sector (50-50) Equity Fund-Plan B - Dividend	MF:111868
DWS Ultra Short Term Fund - Premium Plus Plan - Weekly Dividend	MF:111869
DWS Ultra Short Term Fund - Premium Plus Plan - Daily Dividend	MF:111870
DWS Short Maturity Fund - Premium Plus Plan - Monthly Dividend	MF:111871
DWS Short Maturity Fund - Premium Plus - Quarterly Dividend	MF:111872
UTI-Fixed Maturity Plan Yearly Series March 2009 - Dividend Option	MF:111873
UTI-Fixed Maturity Plan Yearly Series March 2009 - Growth Option	MF:111874
UTI-Fixed Maturity Plan Yearly Series March 2009 - Instn Growth Option	MF:111875
UTI-Fixed Maturity Plan Yearly Series March 2009 - Instn. Dividend Option	MF:111876
DWS FIXED TERM FUND SERIRES 62-Div	MF:111877
DWS FIXED TERM FUND SERIRES 62-Growth	MF:111878
Canara Robeco Short Term Fund- Institutional Plan - Growth	MF:111879
Canara Robeco Short Term Fund- Institutional Plan - Monthly Dividend	MF:111880
Canara Robeco Short Term Fund- Regular Plan - Monthly Dividend	MF:111882
Canara Robeco Short Term Fund- Regular Plan - Growth	MF:111883
DWS FIXED TERM FUND SERIRES 62- Inst Growth	MF:111885
DWS FIXED TERM FUND SERIRES 62-Inst Div	MF:111886
Kotak FMP 13M Series 5 Growth	MF:111887
Kotak FMP 13M Series 5 Dividend	MF:111888
REDEEMED-SBI Debt Fund Series - 13 Months - 10 (24/03/09) - Institutional Dividend	MF:111889
REDEEMED-SBI Debt Fund Series - 13 Months - 10 (24/03/09) - Institutional Growth	MF:111890
REDEEMED-SBI Debt Fund Series - 13 Months - 10 (24/03/09) - Retail Dividend	MF:111891
REDEEMED-SBI Debt Fund Series - 13 Months - 10 (24/03/09) - Retail Growth	MF:111892
HDFC FMP 367D March 2009 (1) - RETAIL PLAN - QUARTERLY DIVIDEND OPTION	MF:111893
DBS Chola Tax Advg Fund - Series I - Cum	MF:111895
DBS Chola Tax Advg Fund - Series I - Div	MF:111896
Taurus Ethical Fund -  Regular Plan - Bonus Option	MF:111903
Reliance Fixed Horizon Fund - XII - Series  5 - Retail Plan-Growth Option	MF:111905
Reliance Fixed Horizon Fund - XII - Series  5 - Retail Plan-Dividend Option	MF:111906
Reliance Fixed Horizon Fund - XII - Series  5 - Institutional Plan-Growth Option	MF:111907
Reliance Fixed Horizon Fund - XII - Series  5 - Institutional Plan-Dividend Option	MF:111908
Reliance Fixed Horizon Fund - XII - Series  5 - Super Institutional Plan-Growth Option	MF:111909
Reliance Fixed Horizon Fund - XII - Series  5 - Super Institutional Plan-Dividend Option	MF:111910
DWS Fixed Term Fund-Sr 63 Inst Growth Option	MF:111912
DWS Fixed Term Fund-Sr 63 Reg Div Option	MF:111913
DWS Fixed Term Fund-Sr 63 Reg Growth Option	MF:111914
Taurus Liquid Fund - Regular Plan - SI Growth Option	MF:111915
DWS Investment Opportunity Fund Wealth Plan- Growth Option	MF:111917
DWS Investment Opportunity Fund Wealth Plan- Dividend Option	MF:111918
DWS Alpha Equity Fund Wealth Plan -Dividend Option	MF:111919
DWS Alpha Equity Fund Wealth Plan - Growth Option	MF:111920
Sundaram India Leadership Fund-Inst Growth	MF:111921
IDFC-Money Manager Fund-Treasury  Plan D-Growth	MF:111922
IDFC-Money Manager Fund-Treasury Plan  D-Daily Dividend	MF:111923
Sundaram Equity Hybrid Institutional Dividend	MF:111924
IDFC Liquid Fund  Plan D -  Weekly Dividend	MF:111925
IDFC Liquid Fund Plan - D  - Daily Dividend	MF:111927
IDFC Liquid Fund  Plan D- Growth	MF:111928
Edelweiss Large Cap Fund -Plan B - Growth option	MF:111935
Edelweiss Large Cap Fund - Regular Plan - IDCW Option	MF:111936
Edelweiss Large Cap Fund -Plan C - Growth option	MF:111937
Edelweiss Large Cap Fund - Plan B - IDCW Option	MF:111938
Edelweiss Large Cap Fund - Plan C - IDCW Option	MF:111939
Edelweiss Large Cap Fund - Regular Plan - Growth Option	MF:111940
Sundaram Mid Cap Fund Institutional Plan - Growth	MF:111941
Sundaram Mid Cap Fund Institutional Plan - Income Distribution cum Capital Withdrawal (IDCW)	MF:111942
Reliance Infrastructure Fund -Growth Option	MF:111943
Reliance Infrastructure Fund -Bonus Option	MF:111944
Reliance Infrastructure Fund -Dividend Option	MF:111945
Reliance Infrastructure Fund- Institutional Plan-Growth Option	MF:111946
Reliance Infrastructure Fund- Institutional Plan-Bonus Option	MF:111947
Reliance Infrastructure Fund- Institutional Plan-Dividend Option	MF:111948
Morgan Stanley Short Term Bond Fund- Regular- Dividend Monthly	MF:111949
Morgan Stanley Short Term Bond Fund- Regular- Growth	MF:111950
Morgan Stanley Short Term Bond Fund- Institutional Plus- Dividend- Monthly	MF:111951
Morgan Stanley Short Term Bond Fund- Institutional Plus- Dividend- Weekly	MF:111952
Morgan Stanley Short Term Bond Fund- Institutional Plus- Growth	MF:111953
SBI Gold ETF	MF:111954
Aditya Birla Sun Life Infrastructure Fund-Plan B (Growth)	MF:111955
Aditya Birla Sun Life Infrastructure Fund-Plan B (Dividend)	MF:111956
ICICI Prudential Focused Equity Fund - Growth	MF:111957
ICICI Prudential Focused Equity Fund - IDCW	MF:111958
ICICI Prudential Focused Equity Fund Institutional Growth	MF:111959
Canara Robeco Dynamic Bond Fund - Institutional Plan - Growth	MF:111961
CANARA ROBECO DYNAMIC BOND FUND - REGULAR PLAN - GROWTH OPTION	MF:111962
CANARA ROBECO DYNAMIC BOND FUND - REGULAR PLAN - IDCW (Payout/Reinvestment)	MF:111963
Canara Robeco Dynamic Bond Fund - Institutional Plan - Dividend	MF:111964
Morgan Stanley Active Bond Fund- Regular Growth Plan	MF:111965
Morgan Stanley Active Bond Fund- Regular- Dividend- Quarterly	MF:111966
Morgan Stanley Active Bond Fund- Institutional Plus- Dividend- Quarterly	MF:111967
Morgan Stanley Active Bond Fund- Institutional Plus- Growth	MF:111968
DSP BlackRock Cash Manager Fund - Regular Plan - Daily Dividend Reinvest	MF:111969
BANK OF INDIA Ultra Short Duration Fund- Regular Plan- Daily IDCW	MF:111970
BANK OF INDIA Liquid Fund- Regular Plan- Daily IDCW	MF:111971
ICICI Prudential Corporate Bond Fund Retail Growth	MF:111972
ICICI Prudential Corporate Bond Fund - Super Premium Weekly Dividend	MF:111973
ICICI Prudential Corporate Bond Fund - Super Premium Monthly Dividend	MF:111975
ICICI Prudential Corporate Bond Fund Retail Daily Dividend	MF:111976
ICICI Prudential Corporate Bond Fund Retail Weekly Dividend	MF:111977
ICICI Prudential Corporate Bond Fund Retail Fort Nightly Dividend	MF:111978
ICICI Prudential Corporate Bond Fund Retail Monthly Dividend	MF:111979
ICICI Prudential Corporate Bond Fund Retail Quarterly Dividend	MF:111980
ICICI Prudential Corporate Bond Fund - Premium Growth	MF:111981
ICICI Prudential Corporate Bond Fund - Premium Daily Dividend	MF:111982
ICICI Prudential Corporate Bond Fund - Premium Weekly Dividend	MF:111983
ICICI Prudential Corporate Bond Fund - Premium Fort Nightly Dividend	MF:111984
ICICI Prudential Corporate Bond Fund - Premium Monthly Dividend	MF:111985
ICICI Prudential Corporate Bond Fund - Premium Quarterly Dividend	MF:111986
ICICI Prudential Corporate Bond Fund - Growth	MF:111987
ICICI Prudential Corporate Bond Fund - Daily IDCW	MF:111988
ICICI Prudential Corporate Bond Fund - Weekly IDCW	MF:111989
ICICI Prudential Corporate Bond Fund - Fortnightly IDCW	MF:111990
ICICI Prudential Corporate Bond Fund - Monthly IDCW	MF:111991
ICICI Prudential Corporate Bond Fund -Quarterly IDCW	MF:111992
ICICI Prudential Corporate Bond Fund - Super Premium Growth	MF:111993
ICICI Prudential Corporate Bond Fund - Super Premium Daily Dividend	MF:111994
ICICI Prudential Dynamic Bond Fund - Growth	MF:111996
ICICI Prudential Dynamic Bond Fund - Monthly Dividend	MF:111997
ICICI Prudential Dynamic Bond Fund - Quarterly Dividend	MF:111998
ICICI Prudential Dynamic Bond Fund - Premium Growth	MF:111999
ICICI Prudential Dynamic Bond Fund - Premium Monthly Dividend	MF:112000
ICICI Prudential Dynamic Bond Fund - Premium Quarterly Dividend	MF:112001
ICICI Prudential Dynamic Bond Fund - Premium Plus Growth	MF:112002
ICICI Prudential Dynamic Bond Fund - Premium Plus Monthly Dividend	MF:112003
ICICI Prudential Dynamic Bond Fund - Premium Plus Quarterly Dividend	MF:112004
ICICI Prudential Dynamic Bond Fund - Half Yearly Dividend	MF:112005
ICICI Prudential Dynamic Bond Fund - Premium Half Yearly Dividend	MF:112006
ICICI Prudential Dynamic Bond Fund - Premium Plus Half Yearly Dividend	MF:112007
Tata Smart Investment Plan - 1 - Scheme A - Growth	MF:112008
Tata Smart Investment Plan - 1 - Scheme A - Dividend	MF:112009
Tata Smart Investment Plan - 1 - Scheme B - Growth	MF:112010
Tata Smart Investment Plan - 1 - Scheme B - Dividend	MF:112011
Edelweiss Aggressive Hybrid Fund- Plan B-Growth Option	MF:112012
Edelweiss Aggressive Hybrid Fund  - Plan B - IDCW Option	MF:112013
Aditya Birla Sun Life Liquid Fund- Discipline Advantage Plan	MF:112014
Aditya Birla Sun Life Treasury Optimizer Plan - Discipline Advantage Plan - Growth	MF:112015
Aditya Birla Sun Life Savings Fund - Discipline Advantage Plan	MF:112016
Mirae Asset Short Term Bond Fund - Regular - Growth Option	MF:112017
Mirae Asset Short Term Bond Fund - Regular - Mly Dividend Option	MF:112020
Mirae Asset Short Term Bond Fund - Institutional - Growth Option	MF:112021
Mirae Asset Short Term Bond Fund - Institutional - Dividend Transfer Option	MF:112024
Baroda Treasury Advantage Fund- Regular Plan - Daily IDCW Option	MF:112025
Baroda Treasury Advantage Fund- Regular Plan - Weekly IDCW Option	MF:112026
Baroda Treasury Advantage Fund- Regular Plan - Monthly IDCW Option	MF:112027
Baroda Pioneer Treasury Advantage Fund- Regular Plan - Quarterly Dividend Option	MF:112028
Baroda Treasury Advantage Fund- Plan A- Growth Option	MF:112029
Baroda Treasury Advantage Fund- Regular Plan - Growth Option	MF:112031
Baroda Treasury Advantage Fund- Plan A- Daily IDCW Option	MF:112032
Baroda Treasury Advantage Fund- Plan A- Weekly IDCW Option	MF:112033
Baroda Treasury Advantage Fund- Plan A- Quarterly IDCW Option	MF:112034
Baroda Treasury Advantage Fund- Plan A- Monthly IDCW Option	MF:112035
Sahara Super 20 Fund - Dividend Option	MF:112036
Sahara Super 20 Fund - Growth Option	MF:112037
Quantum Diversified Equity All Cap Active FOF - Direct Plan IDCW	MF:112038
Quantum Diversified Equity All Cap Active FOF - Direct Plan Growth Option	MF:112039
Shinsei Liquid Fund - Retail - Growth	MF:112040
Shinsei Liquid Fund - Institutional - Growth	MF:112041
Shinsei Liquid Fund - Institutional - Daily Dividend	MF:112049
Shinsei Liquid Fund - Institutional - Weekly Dividend	MF:112050
Shinsei Liquid Fund - Retail - Weekly Dividend	MF:112051
Shinsei Liquid Fund - Retail - Daily Dividend	MF:112052
Edelweiss Gilt Fund - Dividend Option	MF:112053
Edelweiss Gilt Fund - Growth Option	MF:112054
Mirae Asset Short Term Bond Fund - Regular - Weekly Dividend Reinvestment Option	MF:112056
Mirae Asset Short Term Bond Fund - Regular - Fortnightly Dividend Reinvestment Option	MF:112057
Mirae Asset Short Term Bond Fund - Regular - Quarterly Dividend Reinvestment Option	MF:112058
Mirae Asset Short Term Bond Fund - Institutional - Weekly Dividend Reinvestment Option	MF:112060
Sundaram Growth Fund- Inst Dividend	MF:112063
Sundaram Small Cap Fund Institutional Plan - Growth	MF:112064
Sundaram CAPEX Opportunities Fund-Inst Growth	MF:112065
UTI Smart Woman Savings Plan - Growth Option	MF:112066
UTI Smart Woman Savings Plan - Dividend Option	MF:112067
IDFC Equity Fund -Plan B- Dividend	MF:112068
IDFC Equity Fund -Plan B-Growth	MF:112069
ICICI Prudential FMP Series 49 - 1 Year Plan A Retail Growth	MF:112070
ICICI Prudential FMP Series 49 - 1 Year Plan A Retail Dividend	MF:112071
ICICI Prudential FMP Series 49 - 1 Year Plan A Institutional Growth	MF:112072
ICICI Prudential FMP Series 49 - 1 Year Plan A Institutional Dividend	MF:112073
UTI Money Market Fund - Regular Plan - Daily IDCW (Reinvestment)	MF:112076
UTI MMF - Regular Plan - Growth Option	MF:112077
Reliance Regular Savings Fund-DEBT OPTION- Institutional Plan-Dividend Option	MF:112078
Reliance Regular Savings Fund-DEBT OPTION- Institutional Plan-Growth Option	MF:112079
Canara Robeco Short Term Fund- Institutional Plan - Weekly Dividend	MF:112080
Canara Robeco Short Term Fund- Regular Plan - Weekly Dividend	MF:112081
UTI - Ultra Short Term Fund - Discontinued - INSTN PLAN - PERIODIC DIVIDEND OPTION	MF:112082
UTI Ultra Short Duration Fund - Discontinued - INSTN GROWTH OPTION	MF:112083
JPMorgan Greater China Equity Off-shore Fund - Regular Plan - Growth Option	MF:112084
Aditya BIRLA SUN LIFE ARBITRAGE FUND - INSTITUTIONAL PLAN - DIVIDEND	MF:112085
Aditya BIRLA SUN LIFE ARBITRAGE FUND - INSTITUTIONAL PLAN - GROWTH	MF:112086
Aditya Birla Sun Life Arbitrage Fund-Regular - IDCW	MF:112087
Aditya BIRLA SUN LIFE ARBITRAGE FUND - REGULAR PLAN - GROWTH	MF:112088
Kotak Flexicap Fund - Payout of Income Distribution cum capital withdrawal option	MF:112089
Kotak Flexicap Fund - Growth	MF:112090
LIC NOMURA MF Floating Rate Fund - Short Term Plan - Daily Dividend	MF:112091
Franklin Build India Fund Growth Plan	MF:112092
Franklin Build India Fund - IDCW	MF:112093
ICICI Prudential All Seasons Bond Fund - Premium Growth Option	MF:112094
ICICI Prudential All Seasons Bond Fund - Premium Dividend Option	MF:112095
ICICI Prudential All Seasons Bond Fund - Growth	MF:112096
ICICI Prudential All Seasons Bond Fund - IDCW	MF:112097
Invesco India Largecap Fund - Regular Plan - Growth	MF:112098
Invesco India Largecap Fund - Regular Plan - IDCW (Payout / Reinvestment)	MF:112099
ICICI Prudential R.I.G.H.T. Fund Growth	MF:112100
ICICI Prudential R.I.G.H.T. Fund Dividend	MF:112101
Fortis Flexi Debt Fund-Regular Plan - Monthly Dividend Option	MF:112102
Fortis Flexi Debt Fund-Regular Plan A - Monthly Dividend Option	MF:112103
Sahara Star Value Fund-Dividend Option	MF:112104
Sahara Star Value Fund-Growth Option	MF:112105
UTI - Ultra Short Term Fund -INSTN PLAN - FLEXI Dividend OPTION	MF:112106
Shinsei Industry Leaders Fund - Growth	MF:112107
Edelweiss Aggressive Hybrid Fund - Regular Plan - Growth Option	MF:112108
Edelweiss Aggressive Hybrid Fund - Regular Plan - IDCW Option	MF:112109
Edelweiss Multi-Asset Allocation Fund- Plan C-Growth Option	MF:112110
Edelweiss Multi-Asset Allocation Fund-Plan C- Dividend Option	MF:112111
Shinsei Industry Leaders Fund - Dividend	MF:112112
Aditya Birla Sun Life Frontline Equity Fund-Plan B (Dividend)	MF:112113
Aditya Birla Sun Life Frontline Equity Fund-Plan B (Growth)	MF:112114
Aditya Birla Sun Life MIDCAP Fund-Plan B (Dividend)	MF:112115
Aditya Birla Sun Life MIDCAP Fund-Plan B (Growth)	MF:112116
Edelweiss Balanced Advantage Fund - Regular Plan - Growth Option	MF:112117
Edelweiss Balanced Advantage Fund - Regular Plan - Quarterly - IDCW Option	MF:112118
ICICI Prudential Liquid Fund-Annual IDCW	MF:112119
Invesco India Money Market Fund - Regular - Growth	MF:112120
Invesco India Money Market Fund - Regular - Monthly IDCW (Payout / Reinvestment)	MF:112122
Invesco India Money Market Fund - Growth	MF:112123
Invesco India Money Market Fund - Monthly IDCW (Payout / Reinvestment)	MF:112125
DSP Global Clean Energy Overseas Equity Omni FoF - Regular Plan - Growth	MF:112126
DSP Global Clean Energy Overseas Equity Omni FoF - Regular Plan - IDCW	MF:112127
DSP BlackRock World Energy Fund - Institutional Plan - Growth	MF:112128
DSP BlackRock World Energy Fund - Institutional Plan - Dividend	MF:112129
FORTIS FIXED TERM PLAN - SERIES 15A - Regular Plan - Growth Option	MF:112130
FORTIS FIXED TERM PLAN - SERIES 15A - Regular Plan - Calendar Quarterly Dividend Option	MF:112131
